_id,movie_id,rating_val,user_id
5fc57c9f6758f6963453838e,matilda,9,ingridgoeswest
5fc57c9f6758f6963453838b,anastasia-1997,9,ingridgoeswest
5fc57c9f6758f696345383ad,the-salesman-2016,7,ingridgoeswest
5fc57c9f6758f696345383a9,hunt-for-the-wilderpeople,8,ingridgoeswest
5fc57c9f6758f6963453800d,the-night-of-the-hunter,8,ingridgoeswest
5fc57c9f6758f69634538011,the-apartment,10,ingridgoeswest
5fc57c9f6758f69634538029,rocketman-2019,6,ingridgoeswest
5fc57c9f6758f6963453802f,serpico,8,ingridgoeswest
5fc57c9f6758f696345380f4,uncle-yanco,9,ingridgoeswest
5fc57c9f6758f69634538138,tomb-raider,6,ingridgoeswest
5fc57c9f6758f69634538145,girlhood-2014,8,ingridgoeswest
5fc57c9f6758f69634538167,pulp-fiction,9,ingridgoeswest
5fc57c9f6758f69634538181,despicable-me,6,ingridgoeswest
5fc57c9f6758f6963453819a,southpaw-2015,7,ingridgoeswest
5fc57c9f6758f696345381a7,film:42341,7,ingridgoeswest
5fc57c9f6758f696345381c3,mikey-and-nicky,8,ingridgoeswest
5fc57c9f6758f696345381d1,what-if-2013,6,ingridgoeswest
5fc57c9f6758f69634538202,50-50,6,ingridgoeswest
5fc57c9f6758f69634538212,dolemite-is-my-name,7,ingridgoeswest
5fc57c9f6758f6963453822c,bridesmaids,8,ingridgoeswest
5fc57c9f6758f69634538294,addams-family-values,9,ingridgoeswest
5fc57c9f6758f696345382b3,possibly-in-michigan,9,ingridgoeswest
5fc57c9f6758f696345382d9,camp-takota,5,ingridgoeswest
5fc57c9f6758f696345382eb,earthlings,6,ingridgoeswest
5fc57c9f6758f69634538303,rachel-getting-married,7,ingridgoeswest
5fc57c9f6758f69634538319,toy-story-3,9,ingridgoeswest
5fc57c9f6758f69634538324,american-beauty,9,ingridgoeswest
5fc57c9f6758f69634538335,friday-the-13th,5,ingridgoeswest
5fc57c9f6758f6963453836f,green-room,9,ingridgoeswest
5fc57c9f6758f6963453835f,interstellar,9,ingridgoeswest
5fc57c9f6758f69634538395,tremors,8,ingridgoeswest
5fc57c9f6758f696345383c4,room-2015,8,ingridgoeswest
5fc57c9f6758f696345383c6,prevenge,5,ingridgoeswest
5fc57c9f6758f69634537fcd,opening-night,9,ingridgoeswest
5fc57c9f6758f69634537ff7,all-about-my-mother,6,ingridgoeswest
5fc57c9f6758f69634537fdf,lick-the-star,8,ingridgoeswest
5fc57c9f6758f69634537fe3,tucker-and-dale-vs-evil,6,ingridgoeswest
5fc57c9f6758f69634538001,violet-daisy,8,ingridgoeswest
5fc57c9f6758f69634538008,wildlife-2018,9,ingridgoeswest
5fc57c9f6758f69634538020,training-day,8,ingridgoeswest
5fc57c9f6758f69634538038,a-league-of-their-own,7,ingridgoeswest
5fc57c9f6758f69634538041,come-and-see,10,ingridgoeswest
5fc57c9f6758f6963453807d,suki-2019,6,ingridgoeswest
5fc57c9f6758f69634538096,a-slightly-pregnant-man,7,ingridgoeswest
5fc57c9f6758f69634538111,wings-1966,6,ingridgoeswest
5fc57c9f6758f69634538102,pride-prejudice,10,ingridgoeswest
5fc57c9f6758f6963453813f,birds-of-prey-and-the-fantabulous-emancipation-of-one-harley-quinn,8,ingridgoeswest
5fc57c9f6758f69634538144,fallen-angels,10,ingridgoeswest
5fc57c9f6758f6963453815d,the-twilight-saga-new-moon,6,ingridgoeswest
5fc57c9f6758f69634538166,documenteur,5,ingridgoeswest
5fc57c9f6758f69634538170,the-danish-girl,1,ingridgoeswest
5fc57c9f6758f6963453817b,le-bonheur,9,ingridgoeswest
5fc57c9f6758f69634538185,raising-arizona,6,ingridgoeswest
5fc57c9f6758f696345381a1,jackie-brown,8,ingridgoeswest
5fc57c9f6758f696345381b2,daisies,9,ingridgoeswest
5fc57c9f6758f696345381d3,the-loveless,6,ingridgoeswest
5fc57c9f6758f696345381de,blackfish,8,ingridgoeswest
5fc57c9f6758f696345381e9,pain-and-glory,10,ingridgoeswest
5fc57c9f6758f6963453822b,chicken-little-2005,8,ingridgoeswest
5fc57c9f6758f69634538233,bombshell-2019,1,ingridgoeswest
5fc57c9f6758f6963453825c,star-wars-the-force-awakens,8,ingridgoeswest
5fc57c9f6758f69634538273,the-tree-of-life-2011,6,ingridgoeswest
5fc57c9f6758f696345382be,die-hard,9,ingridgoeswest
5fc57c9f6758f6963453837f,hercules-1997,9,ingridgoeswest
5fc57c9f6758f696345383a6,surfs-up,8,ingridgoeswest
5fc57c9f6758f69634537fe2,wings-of-desire,9,ingridgoeswest
5fc57c9f6758f69634537fe8,one-sings-the-other-doesnt,9,ingridgoeswest
5fc57c9f6758f69634537ffd,twilight-2008,10,ingridgoeswest
5fc57c9f6758f69634538024,liberian-boy,7,ingridgoeswest
5fc57c9f6758f69634538032,blackhat,8,ingridgoeswest
5fc57c9f6758f6963453808b,videodrome,3,ingridgoeswest
5fc57c9f6758f6963453808d,a-nightmare-on-elm-street-the-dream-child,3,ingridgoeswest
5fc57c9f6758f69634538093,bright-star,7,ingridgoeswest
5fc57c9f6758f6963453808c,kids,3,ingridgoeswest
5fc57c9f6758f696345380a7,elle,5,ingridgoeswest
5fc57c9f6758f696345380f1,diary-of-a-pregnant-woman,7,ingridgoeswest
5fc57c9f6758f69634538101,sicario-2015,8,ingridgoeswest
5fc57c9f6758f69634538124,a-lesson-in-love,6,ingridgoeswest
5fc57c9f6758f6963453814c,damsels-in-distress,4,ingridgoeswest
5fc57c9f6758f69634538173,a-nightmare-on-elm-street-4-the-dream-master,3,ingridgoeswest
5fc57c9f6758f6963453816b,sweet-virginia,7,ingridgoeswest
5fc57c9f6758f69634538178,underworld-2003,3,ingridgoeswest
5fc57c9f6758f6963453818b,dallas-buyers-club,6,ingridgoeswest
5fc57c9f6758f69634538197,sling-blade,6,ingridgoeswest
5fc57c9f6758f696345381f2,pure-2009-1,7,ingridgoeswest
5fc57c9f6758f69634538215,clinger,6,ingridgoeswest
5fc57c9f6758f69634538241,her-smell,8,ingridgoeswest
5fc57c9f6758f696345382aa,i-dont-feel-at-home-in-this-world-anymore,6,ingridgoeswest
5fc57c9f6758f696345382cb,the-goldfinch,8,ingridgoeswest
5fc57c9f6758f696345382e7,everest-2015,5,ingridgoeswest
5fc57c9f6758f696345382db,side-effects-2013,5,ingridgoeswest
5fc57c9f6758f696345382e9,lone-survivor,5,ingridgoeswest
5fc57c9f6758f696345382f3,joker-2019,2,ingridgoeswest
5fc57c9f6758f69634538308,a-nightmare-on-elm-street-part-2-freddys-revenge,4,ingridgoeswest
5fc57c9f6758f69634538327,the-aviator,6,ingridgoeswest
5fc57c9f6758f69634538365,citizenfour,9,ingridgoeswest
5fc57c9f6758f69634538382,somewhere,9,ingridgoeswest
5fc57c9f6758f696345383ba,the-babadook,7,ingridgoeswest
5fc57c9f6758f69634537ff1,a-woman-under-the-influence,10,ingridgoeswest
5fc57c9f6758f69634537fe4,thief,8,ingridgoeswest
5fc57c9f6758f69634538010,going-clear-scientology-and-the-prison-of-belief,5,ingridgoeswest
5fc57c9f6758f69634538021,the-brood,6,ingridgoeswest
5fc57c9f6758f69634538089,the-haunting-of-helena,3,ingridgoeswest
5fc57c9f6758f69634538080,river-of-grass,6,ingridgoeswest
5fc57c9f6758f696345380f3,the-young-girls-of-rochefort,9,ingridgoeswest
5fc57c9f6758f6963453810e,midnight-cowboy,9,ingridgoeswest
5fc57c9f6758f69634538168,manchester-by-the-sea,9,ingridgoeswest
5fc57c9f6758f69634538183,blue-ruin,5,ingridgoeswest
5fc57c9f6758f696345381c5,mr-nobody,5,ingridgoeswest
5fc57c9f6758f696345381ca,1917,4,ingridgoeswest
5fc57c9f6758f696345381cd,flatliners-2017,2,ingridgoeswest
5fc57c9f6758f696345381d6,13th,5,ingridgoeswest
5fc57c9f6758f696345381ce,american-animals,2,ingridgoeswest
5fc57c9f6758f69634538218,the-brothers-bloom,8,ingridgoeswest
5fc57c9f6758f6963453826d,serenity-2019,3,ingridgoeswest
5fc57c9f6758f69634538284,women-on-the-verge-of-a-nervous-breakdown,10,ingridgoeswest
5fc57c9f6758f696345382a8,professor-marston-and-the-wonder-women,8,ingridgoeswest
5fc57c9f6758f696345382d0,equals,4,ingridgoeswest
5fc57c9f6758f69634538321,rushmore,9,ingridgoeswest
5fc57c9f6758f6963453831c,guardians-of-the-galaxy,8,ingridgoeswest
5fc57c9f6758f69634538385,donald-glover-weirdo,8,ingridgoeswest
5fc57c9f6758f696345383a2,red-2017,8,ingridgoeswest
5fc57c9f6758f6963453839a,full-metal-jacket,8,ingridgoeswest
5fc57c9f6758f696345383d9,the-irishman-2019,10,ingridgoeswest
5fc57c9f6758f696345383c8,a-beautiful-day-in-the-neighborhood,9,ingridgoeswest
5fc57c9f6758f6963453803d,american-splendor,5,ingridgoeswest
5fc57c9f6758f6963453803e,the-color-of-money,7,ingridgoeswest
5fc57c9f6758f69634538034,the-bridges-of-madison-county,10,ingridgoeswest
5fc57c9f6758f69634538061,junun,6,ingridgoeswest
5fc57c9f6758f69634538076,the-moth-diaries,6,ingridgoeswest
5fc57c9f6758f696345380cb,i-tonya,7,ingridgoeswest
5fc57c9f6758f6963453813e,the-gentlemen,8,ingridgoeswest
5fc57c9f6758f6963453817a,personal-shopper,9,ingridgoeswest
5fc57c9f6758f69634538186,the-mummy,3,ingridgoeswest
5fc57c9f6758f696345381a8,color-out-of-space,6,ingridgoeswest
5fc57c9f6758f696345381e6,countdown-2019,3,ingridgoeswest
5fc57c9f6758f69634538204,the-last-black-man-in-san-francisco,4,ingridgoeswest
5fc57c9f6758f6963453827b,the-passion-of-joan-of-arc,5,ingridgoeswest
5fc57c9f6758f6963453828c,the-invitation-2015,9,ingridgoeswest
5fc57c9f6758f6963453828a,bombay-beach,9,ingridgoeswest
5fc57c9f6758f6963453827a,badlands,5,ingridgoeswest
5fc57c9f6758f696345382ae,leon-the-professional,9,ingridgoeswest
5fc57c9f6758f69634538297,good-will-hunting,9,ingridgoeswest
5fc57c9f6758f696345382d8,inner-workings,5,ingridgoeswest
5fc57c9f6758f6963453830d,mandy-2018,7,ingridgoeswest
5fc57c9f6758f69634538330,velvet-buzzsaw,2,ingridgoeswest
5fc57c9f6758f6963453831e,the-orphanage,8,ingridgoeswest
5fc57c9f6758f6963453833f,the-disappointments-room,2,ingridgoeswest
5fc57c9f6758f69634538352,speed,9,ingridgoeswest
5fc57c9f6758f69634538357,disobedience-2017,9,ingridgoeswest
5fc57c9f6758f696345383a4,hello-my-name-is-doris,8,ingridgoeswest
5fc57c9f6758f696345383bd,midnight-in-paris,8,ingridgoeswest
5fc57c9f6758f69634537fdb,empire-records,8,ingridgoeswest
5fc57c9f6758f69634538025,bernie-2011,8,ingridgoeswest
5fc57c9f6758f69634538064,at-the-heart-of-gold-inside-the-usa-gymnastics-scandal,9,ingridgoeswest
5fc57c9f6758f69634538070,mommy-dead-and-dearest,9,ingridgoeswest
5fc57c9f6758f6963453807e,mur-murs,9,ingridgoeswest
5fc57c9f6758f69634538098,miss-americana,7,ingridgoeswest
5fc57c9f6758f69634538087,flight-666,5,ingridgoeswest
5fc57c9f6758f696345380da,ginger-rosa,6,ingridgoeswest
5fc57c9f6758f696345380e2,lola,7,ingridgoeswest
5fc57c9f6758f696345380e6,la-pointe-courte,8,ingridgoeswest
5fc57c9f6758f696345380f5,black-panthers,8,ingridgoeswest
5fc57c9f6758f696345380ef,black-mirror-black-museum,7,ingridgoeswest
5fc57c9f6758f696345380f8,gone-baby-gone,4,ingridgoeswest
5fc57c9f6758f69634538112,the-juniper-tree,5,ingridgoeswest
5fc57c9f6758f69634538116,captain-america-the-first-avenger,4,ingridgoeswest
5fc57c9f6758f69634538142,jojo-rabbit,2,ingridgoeswest
5fc57c9f6758f6963453814f,mulholland-drive,10,ingridgoeswest
5fc57c9f6758f6963453815a,nocturnal-animals,4,ingridgoeswest
5fc57c9f6758f6963453818a,paris-is-burning,9,ingridgoeswest
5fc57c9f6758f696345381ff,walk-the-line,6,ingridgoeswest
5fc57c9f6758f69634538203,rideshare-2018,1,ingridgoeswest
5fc57c9f6758f69634538222,crash-2004,1,ingridgoeswest
5fc57c9f6758f69634538224,sympathy-for-lady-vengeance,6,ingridgoeswest
5fc57c9f6758f6963453823e,wonder-2017,8,ingridgoeswest
5fc57c9f6758f6963453823d,the-titan,2,ingridgoeswest
5fc57c9f6758f6963453825a,share-2019,5,ingridgoeswest
5fc57c9f6758f69634538271,fargo,7,ingridgoeswest
5fc57c9f6758f69634538289,jellywolf,8,ingridgoeswest
5fc57c9f6758f696345382b7,moulin-rouge-2001,9,ingridgoeswest
5fc57c9f6758f696345382d4,trust-2010,4,ingridgoeswest
5fc57c9f6758f6963453830c,alvin-and-the-chipmunks,5,ingridgoeswest
5fc57c9f6758f69634538305,from-one-second-to-the-next,7,ingridgoeswest
5fc57c9f6758f6963453832f,the-autopsy-of-jane-doe,5,ingridgoeswest
5fc57c9f6758f6963453835a,black-mirror-san-junipero,9,ingridgoeswest
5fc57c9f6758f69634538361,the-revenant-2015,9,ingridgoeswest
5fc57c9f6758f6963453837b,whiplash-2014,9,ingridgoeswest
5fc57c9f6758f69634538389,a-girl-walks-home-alone-at-night,9,ingridgoeswest
5fc57c9f6758f696345383b3,roman-holiday,8,ingridgoeswest
5fc57c9f6758f696345383a7,the-perks-of-being-a-wallflower,8,ingridgoeswest
5fc57c9f6758f6963453801d,the-deer-hunter,6,ingridgoeswest
5fc57c9f6758f69634538055,heart-of-a-dog-2015,7,ingridgoeswest
5fc57c9f6758f69634538068,muriels-wedding,8,ingridgoeswest
5fc57c9f6758f696345380a9,water-lilies,10,ingridgoeswest
5fc57c9f6758f696345380cf,my-brilliant-career,9,ingridgoeswest
5fc57c9f6758f696345380d1,talk-to-her,2,ingridgoeswest
5fc57c9f6758f696345380ec,vagabond,8,ingridgoeswest
5fc57c9f6758f696345380ee,4-little-girls,8,ingridgoeswest
5fc57c9f6758f69634538104,pain-gain,8,ingridgoeswest
5fc57c9f6758f69634538113,cat-people,8,ingridgoeswest
5fc57c9f6758f69634538136,jumanji-welcome-to-the-jungle,5,ingridgoeswest
5fc57c9f6758f69634538187,the-ascent,10,ingridgoeswest
5fc57c9f6758f6963453817e,the-squid-and-the-whale,6,ingridgoeswest
5fc57c9f6758f69634538191,the-straight-story,8,ingridgoeswest
5fc57c9f6758f696345381c0,honeyland-2019,5,ingridgoeswest
5fc57c9f6758f696345381c2,a-sister,9,ingridgoeswest
5fc57c9f6758f696345381c7,roma-2018,9,ingridgoeswest
5fc57c9f6758f69634538226,oldboy,3,ingridgoeswest
5fc57c9f6758f69634538232,9-11-2017,2,ingridgoeswest
5fc57c9f6758f6963453825f,american-psycho,9,ingridgoeswest
5fc57c9f6758f69634538275,the-lighthouse-2019,10,ingridgoeswest
5fc57c9f6758f696345382ab,the-report-2019,5,ingridgoeswest
5fc57c9f6758f6963453829a,john-wick-chapter-3-parabellum,8,ingridgoeswest
5fc57c9f6758f696345382cd,tangerine,4,ingridgoeswest
5fc57c9f6758f696345382ec,haunter,7,ingridgoeswest
5fc57c9f6758f69634538310,birdman-or-the-unexpected-virtue-of-ignorance,9,ingridgoeswest
5fc57c9f6758f69634538312,the-incredibles,9,ingridgoeswest
5fc57c9f6758f69634538340,death-bed-the-bed-that-eats,3,ingridgoeswest
5fc57c9f6758f69634538362,what-we-do-in-the-shadows,9,ingridgoeswest
5fc57c9f6758f69634537fd5,nightcrawler,8,ingridgoeswest
5fc57c9f6758f69634538040,gloria-bell,7,ingridgoeswest
5fc57c9f6758f69634537fc2,creep-2,9,ingridgoeswest
5fc57c9f6758f69634537fd6,sea-of-love,5,ingridgoeswest
5fc57c9f6758f69634537fff,the-queen-of-versailles,5,ingridgoeswest
5fc57c9f6758f69634538035,the-insider,9,ingridgoeswest
5fc57c9f6758f69634538071,the-invisible-man-2020,8,ingridgoeswest
5fc57c9f6758f696345380bd,beanpole,5,ingridgoeswest
5fc57c9f6758f696345380b7,losing-ground,6,ingridgoeswest
5fc57c9f6758f696345380c5,leprechaun-3,8,ingridgoeswest
5fc57c9f6758f696345380b9,25th-hour,9,ingridgoeswest
5fc57c9f6758f69634538108,nine-to-five,7,ingridgoeswest
5fc57c9f6758f6963453813b,first-man,9,ingridgoeswest
5fc57c9f6758f6963453813a,summer-03,4,ingridgoeswest
5fc57c9f6758f6963453814d,sleeping-beauty-2011,4,ingridgoeswest
5fc57c9f6758f6963453816c,the-red-shoes,4,ingridgoeswest
5fc57c9f6758f6963453818f,the-evil-dead,6,ingridgoeswest
5fc57c9f6758f69634538190,trainspotting,9,ingridgoeswest
5fc57c9f6758f69634538193,possession,10,ingridgoeswest
5fc57c9f6758f696345381e1,period-end-of-sentence,8,ingridgoeswest
5fc57c9f6758f696345381fe,the-good-the-bad-and-the-ugly,9,ingridgoeswest
5fc57c9f6758f69634538281,the-town,7,ingridgoeswest
5fc57c9f6758f696345382a3,hustlers-2019,8,ingridgoeswest
5fc57c9f6758f696345382fd,the-duke-of-burgundy,9,ingridgoeswest
5fc57c9f6758f696345382ee,20th-century-women,9,ingridgoeswest
5fc57c9f6758f69634538353,it-follows,8,ingridgoeswest
5fc57c9f6758f69634538386,the-parent-trap-1998,9,ingridgoeswest
5fc57c9f6758f69634538397,blue-velvet,8,ingridgoeswest
5fc57c9f6758f696345383b2,i-killed-my-mother,8,ingridgoeswest
5fc57c9f6758f69634537fdd,swallow-2019,3,ingridgoeswest
5fc57c9f6758f69634537fed,midsommar,5,ingridgoeswest
5fc57c9f6758f69634537fd7,scarface-1983,7,ingridgoeswest
5fc57c9f6758f69634537ffb,gods-own-country-2017,10,ingridgoeswest
5fc57c9f6758f69634538046,velvet-goldmine,6,ingridgoeswest
5fc57c9f6758f6963453805a,along-the-coast,10,ingridgoeswest
5fc57c9f6758f69634538085,gnomeo-juliet,3,ingridgoeswest
5fc57c9f6758f69634538083,certified-copy,9,ingridgoeswest
5fc57c9f6758f696345380a4,philadelphia,9,ingridgoeswest
5fc57c9f6758f696345380be,days-of-being-wild,9,ingridgoeswest
5fc57c9f6758f696345380c6,sunshine-cleaning,8,ingridgoeswest
5fc57c9f6758f696345380fb,blood-simple,10,ingridgoeswest
5fc57c9f6758f696345380fe,harlan-county-usa,9,ingridgoeswest
5fc57c9f6758f6963453810c,alien-resurrection,2,ingridgoeswest
5fc57c9f6758f69634538120,godzilla-king-of-the-monsters-2019,8,ingridgoeswest
5fc57c9f6758f69634538126,youve-got-mail,7,ingridgoeswest
5fc57c9f6758f69634538125,chungking-express,10,ingridgoeswest
5fc57c9f6758f69634538132,nerve-2016,7,ingridgoeswest
5fc57c9f6758f69634538195,under-the-skin-2013,5,ingridgoeswest
5fc57c9f6758f696345381fb,the-talented-mr-ripley,9,ingridgoeswest
5fc57c9f6758f69634538216,boo,4,ingridgoeswest
5fc57c9f6758f69634538235,john-mulaney-the-sack-lunch-bunch,10,ingridgoeswest
5fc57c9f6758f69634538249,looper,8,ingridgoeswest
5fc57c9f6758f6963453825e,trainwreck,7,ingridgoeswest
5fc57c9f6758f696345382fc,white-girl-2016,5,ingridgoeswest
5fc57c9f6758f696345382f8,the-giver,3,ingridgoeswest
5fc57c9f6758f69634538309,pitch-perfect-2,5,ingridgoeswest
5fc57c9f6758f69634538317,toy-story,9,ingridgoeswest
5fc57c9f6758f69634538332,green-book,3,ingridgoeswest
5fc57c9f6758f6963453834c,the-boy-next-door-2015,2,ingridgoeswest
5fc57c9f6758f69634538368,closet-monster,8,ingridgoeswest
5fc57c9f6758f696345383b5,drag-me-to-hell,8,ingridgoeswest
5fc57c9f6758f6963453801c,la-confidential,5,ingridgoeswest
5fc57c9f6758f6963453804c,bound,10,ingridgoeswest
5fc57c9f6758f69634538050,dark-waters-2019,9,ingridgoeswest
5fc57c9f6758f6963453806e,amanda-knox,6,ingridgoeswest
5fc57c9f6758f6963453807f,the-accused-1988,2,ingridgoeswest
5fc57c9f6758f696345380c3,my-blueberry-nights,9,ingridgoeswest
5fc57c9f6758f696345380f6,final-task,7,ingridgoeswest
5fc57c9f6758f6963453811d,spirited-away,8,ingridgoeswest
5fc57c9f6758f69634538149,lolita,3,ingridgoeswest
5fc57c9f6758f69634538159,wild-strawberries,8,ingridgoeswest
5fc57c9f6758f6963453817f,the-fits,7,ingridgoeswest
5fc57c9f6758f6963453819e,lion,6,ingridgoeswest
5fc57c9f6758f696345381b1,the-woman-in-black-2012,8,ingridgoeswest
5fc57c9f6758f69634538277,cape-fear-1991,9,ingridgoeswest
5fc57c9f6758f6963453827e,dunkirk-2017,9,ingridgoeswest
5fc57c9f6758f696345382bd,shaun-of-the-dead,9,ingridgoeswest
5fc57c9f6758f696345382d5,circle-2015,5,ingridgoeswest
5fc57c9f6758f696345382ea,maleficent,6,ingridgoeswest
5fc57c9f6758f696345382fe,wonderstruck,9,ingridgoeswest
5fc57c9f6758f696345382f9,antz,3,ingridgoeswest
5fc57c9f6758f6963453834d,the-croods,6,ingridgoeswest
5fc57c9f6758f69634538345,ratchet-clank,2,ingridgoeswest
5fc57c9f6758f69634538358,paddington,10,ingridgoeswest
5fc57c9f6758f69634538372,the-guest-2014,9,ingridgoeswest
5fc57c9f6758f696345383b6,fruitvale-station,8,ingridgoeswest
5fc57c9f6758f69634537fee,stand-by-me,9,ingridgoeswest
5fc57c9f6758f69634538009,emma-2020,10,ingridgoeswest
5fc57c9f6758f6963453800f,cruising,8,ingridgoeswest
5fc57c9f6758f6963453803f,the-room,10,ingridgoeswest
5fc57c9f6758f69634538042,ralph-breaks-the-internet,7,ingridgoeswest
5fc57c9f6758f6963453804f,dead-ringers,8,ingridgoeswest
5fc57c9f6758f69634538067,the-seventh-continent,7,ingridgoeswest
5fc57c9f6758f696345380b5,the-piano,10,ingridgoeswest
5fc57c9f6758f696345380d8,into-the-forest,6,ingridgoeswest
5fc57c9f6758f696345380e3,news-from-home,6,ingridgoeswest
5fc57c9f6758f69634538155,mirror,10,ingridgoeswest
5fc57c9f6758f69634538151,tomboy-2011,9,ingridgoeswest
5fc57c9f6758f696345381b7,what-did-jack-do,4,ingridgoeswest
5fc57c9f6758f696345381ec,the-two-popes,6,ingridgoeswest
5fc57c9f6758f69634538223,gentlemen-prefer-blondes,7,ingridgoeswest
5fc57c9f6758f69634538221,shin-godzilla,6,ingridgoeswest
5fc57c9f6758f6963453822a,the-grudge-2020,1,ingridgoeswest
5fc57c9f6758f69634538298,the-godfather,8,ingridgoeswest
5fc57c9f6758f696345382fa,superstar,3,ingridgoeswest
5fc57c9f6758f696345382f6,the-green-inferno,4,ingridgoeswest
5fc57c9f6758f69634538379,wild,9,ingridgoeswest
5fc57c9f6758f69634538393,short-term-12-2013,9,ingridgoeswest
5fc57c9f6758f6963453839c,billy-star,8,ingridgoeswest
5fc57c9f6758f696345383c7,the-wrong-cruise,1,ingridgoeswest
5fc57c9f6758f69634537ff3,a-dangerous-method,7,ingridgoeswest
5fc57c9f6758f69634538027,school-of-rock,10,ingridgoeswest
5fc57c9f6758f6963453807c,working-girl,8,ingridgoeswest
5fc57c9f6758f69634538115,portrait-of-a-lady-on-fire,10,ingridgoeswest
5fc57c9f6758f69634538123,near-dark,6,ingridgoeswest
5fc57c9f6758f69634538134,hidden-figures,7,ingridgoeswest
5fc57c9f6758f696345381b5,jenny-slate-stage-fright,9,ingridgoeswest
5fc57c9f6758f696345381bd,princess-mononoke,6,ingridgoeswest
5fc57c9f6758f696345381df,the-hurt-locker,8,ingridgoeswest
5fc57c9f6758f696345381eb,mid90s,5,ingridgoeswest
5fc57c9f6758f696345381fd,scott-pilgrim-vs-the-world,8,ingridgoeswest
5fc57c9f6758f6963453823f,for-sama,9,ingridgoeswest
5fc57c9f6758f69634538257,marriage-story-2019,9,ingridgoeswest
5fc57c9f6758f6963453826b,mystic-river,6,ingridgoeswest
5fc57c9f6758f69634538287,the-assassination-of-jesse-james-by-the-coward-robert-ford,6,ingridgoeswest
5fc57c9f6758f696345382a0,fyre-2019,4,ingridgoeswest
5fc57c9f6758f696345382ef,i-am-easy-to-find,10,ingridgoeswest
5fc57c9f6758f6963453830f,singin-in-the-rain,9,ingridgoeswest
5fc57c9f6758f6963453833c,kidnap-2017,2,ingridgoeswest
5fc57c9f6758f69634538364,kumiko-the-treasure-hunter,9,ingridgoeswest
5fc57c9f6758f69634538370,american-honey,9,ingridgoeswest
5fc57c9f6758f6963453836b,little-sister-2016,9,ingridgoeswest
5fc57c9f6758f6963453835e,free-fire,8,ingridgoeswest
5fc57c9f6758f69634538369,incendies,8,ingridgoeswest
5fc57c9f6758f69634538387,requiem-for-a-dream,9,ingridgoeswest
5fc57c9f6758f69634538394,home-again-2017,8,ingridgoeswest
5fc57c9f6758f69634537fe7,cleo-from-5-to-7,10,ingridgoeswest
5fc57c9f6758f6963453800a,the-adventures-of-priscilla-queen-of-the-desert,9,ingridgoeswest
5fc57c9f6758f69634538015,desperately-seeking-susan,8,ingridgoeswest
5fc57c9f6758f69634538074,the-piano-teacher,10,ingridgoeswest
5fc57c9f6758f6963453806f,you-can-count-on-me,10,ingridgoeswest
5fc57c9f6758f69634538091,the-world-of-jacques-demy,7,ingridgoeswest
5fc57c9f6758f696345380dc,une-chambre-en-ville,6,ingridgoeswest
5fc57c9f6758f69634538100,the-fugitive-1993,9,ingridgoeswest
5fc57c9f6758f69634538103,sleepless-in-seattle,8,ingridgoeswest
5fc57c9f6758f6963453812a,happy-together-1997,8,ingridgoeswest
5fc57c9f6758f69634538147,solo-a-star-wars-story,3,ingridgoeswest
5fc57c9f6758f69634538146,black-panther-2018,6,ingridgoeswest
5fc57c9f6758f69634538165,knock-knock-2015,6,ingridgoeswest
5fc57c9f6758f6963453815e,sausage-party,5,ingridgoeswest
5fc57c9f6758f696345381ac,a-separation,9,ingridgoeswest
5fc57c9f6758f6963453819d,anomalisa,3,ingridgoeswest
5fc57c9f6758f696345381b0,monsters-inc,10,ingridgoeswest
5fc57c9f6758f69634538214,youth-2015,5,ingridgoeswest
5fc57c9f6758f69634538227,eraserhead,6,ingridgoeswest
5fc57c9f6758f69634538234,blindspotting,5,ingridgoeswest
5fc57c9f6758f69634538237,the-intruder-2019,5,ingridgoeswest
5fc57c9f6758f6963453823b,judy-2019,4,ingridgoeswest
5fc57c9f6758f69634538260,little-women-2019,10,ingridgoeswest
5fc57c9f6758f6963453826a,it-chapter-two,1,ingridgoeswest
5fc57c9f6758f6963453827c,a-hidden-life-2019,8,ingridgoeswest
5fc57c9f6758f696345382ad,the-lego-batman-movie,9,ingridgoeswest
5fc57c9f6758f696345382ca,doctor-sleep,9,ingridgoeswest
5fc57c9f6758f696345382d2,avengers-age-of-ultron,3,ingridgoeswest
5fc57c9f6758f696345382d6,tusk-2014,4,ingridgoeswest
5fc57c9f6758f696345382f5,yoga-hosers,3,ingridgoeswest
5fc57c9f6758f696345382ff,alice-doesnt-live-here-anymore,9,ingridgoeswest
5fc57c9f6758f69634538314,9,10,ingridgoeswest
5fc57c9f6758f69634538322,bo-burnham-what,9,ingridgoeswest
5fc57c9f6758f6963453832b,rogue-one-a-star-wars-story,2,ingridgoeswest
5fc57c9f6758f696345383a0,the-little-rascals,8,ingridgoeswest
5fc57c9f6758f696345383ab,martha-marcy-may-marlene,8,ingridgoeswest
5fc57c9f6758f696345383b4,hard-candy,8,ingridgoeswest
5fc57c9f6758f696345383cd,lost-in-translation,7,ingridgoeswest
5fc57c9f6758f696345383cc,oh-hello-on-broadway,10,ingridgoeswest
5fc57c9f6758f69634538044,the-lunchbox,8,ingridgoeswest
5fc57c9f6758f69634538053,candyman,9,ingridgoeswest
5fc57c9f6758f6963453807b,the-house-that-jack-built-2018,10,ingridgoeswest
